timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-17T20:00:58,hunyuan_m130_elev0_seed777,obj24_manifold_hm031p024s.stl,obj24.glb,0.037298,0.550358,0.68214,0.46125,0.814683,0.97764,0.69829,0.819376,0.866831,920396,460192,False,0,24,1
2026-09-17T20:01:08,hunyuan_m130_elev0_seed777,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.041565,0.556917,0.73403,0.44866,0.660755,0.8506,0.54019,0.694584,0.630744,436216,218062,False,0,143,1
2026-09-17T20:01:22,hunyuan_m130_elev20_seed123__e4lama,obj01_dr500.stl,obj01.glb,0.020066,0.711493,0.72881,0.69498,0.874845,0.88925,0.8609,0.885109,0.837086,2202168,1100111,False,0,2877,1
2026-09-17T20:01:35,hunyuan_m130_elev20_seed123__e4lama,obj02_motor_smk.stl,obj02.glb,0.022714,0.68081,0.73121,0.63691,0.893057,0.94227,0.84873,0.779312,0.874746,820638,408115,False,10,6293,7
2026-09-17T20:01:46,hunyuan_m130_elev20_seed123__e4lama,obj03_agl5h18.stl,obj03.glb,0.021934,0.583825,0.66031,0.52322,0.880576,0.95435,0.81739,0.711301,0.72335,701646,348428,False,9,6942,2
2026-09-17T20:02:00,hunyuan_m130_elev20_seed123__e4lama,obj04_indexer_110da.stl,obj04.glb,0.024997,0.438189,0.42794,0.44894,0.834368,0.845,0.824,0.747246,0.795086,1387806,690628,False,38,9527,12
2026-09-17T20:02:11,hunyuan_m130_elev20_seed123,obj05_softbrake_7347.stl,obj05.glb,0.029864,0.483719,0.69374,0.37131,0.7319,0.87756,0.62771,0.693089,0.708774,1540188,766903,False,35,8905,5
2026-09-17T20:02:22,hunyuan_m130_elev20_seed123__e4lama,obj05_softbrake_7347.stl,obj05.glb,0.029864,0.483719,0.69374,0.37131,0.7319,0.87756,0.62771,0.693089,0.708774,1540188,766903,False,35,8905,5
2026-09-17T20:02:38,hunyuan_m130_elev20_seed123__e4lama,obj06_swivel_dsh.stl,obj06.glb,0.03484,0.397572,0.46765,0.34576,0.676944,0.77651,0.60001,0.668963,0.725219,2190194,1090534,False,44,13371,2
2026-09-17T20:02:55,hunyuan_m130_elev20_seed123__e4lama,obj07_pmpf_pump.stl,obj07.glb,0.018196,0.745725,0.74564,0.74581,0.912369,0.91853,0.90629,0.866707,0.878283,1136400,565941,False,8,6593,4
