timestamp,model,gt,pred,chamfer,fscore@0.01,precision@0.01,recall@0.01,fscore@0.02,precision@0.02,recall@0.02,normal_consistency,volume_iou,pred_triangles,pred_vertices,pred_watertight,pred_boundary_edges,pred_nonmanifold_edges,pred_components
2026-09-20T18:39:25,hunyuan_m130_elev30_seed123,obj24_manifold_hm031p024s.stl,obj24.glb,0.034305,0.349622,0.35603,0.34344,0.719196,0.72896,0.70969,0.749335,0.730495,1519484,752922,False,29,19233,45
2026-09-20T18:39:34,hunyuan_m130_elev30_seed123,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.027762,0.682741,0.74417,0.63068,0.802212,0.85535,0.75529,0.745228,0.809268,850068,423725,False,5,4078,36
2026-09-20T18:39:45,hunyuan_m130_elev30_seed123,obj26_flywheel_gdfl.stl,obj26.glb,0.010085,0.879973,0.91029,0.85161,0.9819,0.98253,0.98127,0.786962,0.736714,1068416,525960,False,106,21652,1
2026-09-20T18:39:52,hunyuan_m130_elev30_seed123,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.009954,0.911107,0.92761,0.89518,0.983137,0.98479,0.98149,0.688251,0.598255,1081932,493970,False,2363,113328,1
2026-09-20T18:40:01,hunyuan_m130_elev30_seed123,obj28_conveyorroller_600.stl,obj28.glb,0.004494,0.999465,1.0,0.99893,0.99998,1.0,0.99996,0.984194,0.939521,204280,102036,False,0,306,1
2026-09-20T18:40:22,hunyuan_m130_elev30_seed123,obj29_telescopicslide_ahh150.stl,obj29.glb,0.007384,0.922559,1.0,0.85625,0.999179,1.0,0.99836,0.680242,0.601002,220528,109046,False,0,3396,1
2026-09-20T18:40:29,hunyuan_m130_elev30_seed123,obj30_turnbuckle_vrh10.stl,obj30.glb,0.010036,0.821598,0.92028,0.74203,0.997569,1.0,0.99515,0.810092,0.708401,109538,54440,False,3,928,1
2026-09-20T18:40:43,hunyuan_m130_elev40_seed123,obj01_dr500.stl,obj01.glb,0.03244,0.510577,0.53727,0.48641,0.653157,0.67634,0.63151,0.791015,0.71444,2012808,1005685,False,0,2121,1
2026-09-20T18:40:56,hunyuan_m130_elev40_seed123,obj02_motor_smk.stl,obj02.glb,0.031396,0.464403,0.48579,0.44482,0.743295,0.78485,0.70592,0.674957,0.787182,924916,459103,False,40,9431,4
2026-09-20T18:41:08,hunyuan_m130_elev40_seed123,obj03_agl5h18.stl,obj03.glb,0.062062,0.254685,0.29747,0.22266,0.462693,0.52066,0.41634,0.529449,0.419474,587114,292258,False,6,3758,1
2026-09-20T18:41:23,hunyuan_m130_elev40_seed123,obj04_indexer_110da.stl,obj04.glb,0.046095,0.277504,0.28069,0.27439,0.526881,0.53648,0.51762,0.649519,0.669078,1539350,763940,False,43,16638,25
2026-09-20T18:41:33,hunyuan_m130_elev40_seed123,obj05_softbrake_7347.stl,obj05.glb,0.024512,0.515332,0.72154,0.40079,0.792958,0.94546,0.68282,0.746611,0.813414,1521176,756703,False,52,11171,7
2026-09-20T18:41:51,hunyuan_m130_elev40_seed123,obj06_swivel_dsh.stl,obj06.glb,0.038333,0.365214,0.41073,0.32878,0.625154,0.69086,0.57086,0.649121,0.6959,2338274,1164270,False,32,14191,5
2026-09-20T18:42:08,hunyuan_m130_elev40_seed123,obj07_pmpf_pump.stl,obj07.glb,0.023229,0.673852,0.637,0.71523,0.834792,0.79632,0.87717,0.837128,0.863824,1161862,578290,False,19,7638,3
2026-09-20T18:42:21,hunyuan_m130_elev40_seed123,obj08_air_bearing.stl,obj08.glb,0.042628,0.329555,0.4133,0.27403,0.620129,0.75624,0.52554,0.691801,0.771239,1532420,763959,False,3,6744,21
2026-09-20T18:42:34,hunyuan_m130_elev40_seed123,obj09_flangebearing_ssucf.stl,obj09.glb,0.029776,0.37317,0.39724,0.35185,0.748894,0.77744,0.72237,0.642169,0.643311,1270914,633896,False,22,4461,1
2026-09-20T18:42:44,hunyuan_m130_elev40_seed123,obj10_pillowblock_ucpx1.stl,obj10.glb,0.020023,0.640255,0.72879,0.5709,0.871573,0.95537,0.80129,0.777444,0.788095,725212,361070,False,44,4459,1
2026-09-20T18:42:59,hunyuan_m130_elev40_seed123,obj11_gearbox_ec05.stl,obj11.glb,0.043944,0.3542,0.46588,0.28571,0.571917,0.65704,0.50632,0.6029,0.198626,942346,466665,False,61,13086,19
2026-09-20T18:43:20,hunyuan_m130_elev40_seed123,obj12_actuator_ra120sr.stl,obj12.glb,0.048252,0.268938,0.60242,0.17311,0.489907,0.92038,0.33379,0.631757,0.764872,784330,390338,False,27,5319,2
2026-09-20T18:43:39,hunyuan_m130_elev40_seed123,obj13_gripper_sgm.stl,obj13.glb,0.098945,0.181543,0.24659,0.14365,0.307591,0.3632,0.26675,0.540645,0.513581,2115058,1052677,False,20,14298,4
2026-09-20T18:43:50,hunyuan_m130_elev40_seed123,obj14_gripper_sngv.stl,obj14.glb,0.019918,0.574526,0.62311,0.53297,0.904769,0.94491,0.8679,0.590692,0.606923,410812,201323,False,64,11257,3
2026-09-20T18:44:07,hunyuan_m130_elev40_seed123,obj15_gripper_swgm.stl,obj15.glb,0.083593,0.239512,0.24092,0.23812,0.42768,0.4144,0.44184,0.522012,0.229107,1673802,828156,False,58,24652,7
2026-09-20T18:44:17,hunyuan_m130_elev40_seed123,obj16_gripper_gsfga.stl,obj16.glb,0.029807,0.468454,0.6362,0.37071,0.742211,0.85363,0.65652,0.738783,0.584064,486656,242529,False,17,2295,1
2026-09-20T18:44:25,hunyuan_m130_elev40_seed123,obj17_adapterplate_nl12.stl,obj17.glb,0.022107,0.634539,0.63364,0.63544,0.811425,0.82577,0.79757,0.690298,0.650278,1147324,572356,False,2,3693,1
2026-09-20T18:44:35,hunyuan_m130_elev40_seed123,obj18_flangeplate_e43006.stl,obj18.glb,0.011541,0.81842,0.82758,0.80946,0.951429,0.96377,0.9394,0.843275,0.81713,810722,405105,False,0,748,1
2026-09-20T18:45:00,hunyuan_m130_elev40_seed123,obj19_hingedbushing_cl5040.stl,obj19.glb,0.057858,0.277755,0.30299,0.2564,0.486699,0.50616,0.46868,0.614254,0.465548,732848,363022,False,4,9917,1
2026-09-20T18:45:16,hunyuan_m130_elev40_seed123,obj20_enclosure_rspro.stl,obj20.glb,0.071926,0.251788,0.25354,0.25006,0.434132,0.43136,0.43694,0.438187,0.101105,1066468,531047,False,10,6297,14
2026-09-20T18:45:32,hunyuan_m130_elev40_seed123,obj21_enclosure_camdenboss.stl,obj21.glb,0.035489,0.521001,0.51628,0.52581,0.720069,0.732,0.70852,0.646972,0.114851,854964,425048,False,20,7025,1
2026-09-20T18:45:44,hunyuan_m130_elev40_seed123,obj22_junctionbox_23nct1.stl,obj22.glb,0.041486,0.373866,0.32061,0.44834,0.589238,0.52342,0.67399,0.485101,0.422577,1200758,577701,False,477,61357,11
2026-09-20T18:45:54,hunyuan_m130_elev40_seed123,obj23_gasspring_kgl28.stl,obj23.glb,0.015983,0.949949,0.94241,0.95761,0.987102,0.98433,0.98989,0.919355,0.64755,78670,39126,False,0,627,1
2026-09-20T18:46:08,hunyuan_m130_elev40_seed123,obj24_manifold_hm031p024s.stl,obj24.glb,0.037603,0.276959,0.29268,0.26284,0.727985,0.75396,0.70374,0.725472,0.729808,1344944,669655,False,16,8331,20
2026-09-20T18:46:17,hunyuan_m130_elev40_seed123,obj25_valveblock_ad03pb042s.stl,obj25.glb,0.047287,0.298052,0.32392,0.27601,0.514474,0.57145,0.46783,0.641249,0.642532,701898,349664,False,0,4242,71
2026-09-20T18:46:28,hunyuan_m130_elev40_seed123,obj26_flywheel_gdfl.stl,obj26.glb,0.009969,0.88737,0.89801,0.87698,0.980275,0.9841,0.97648,0.779511,0.716372,1045746,514701,False,91,20660,1
2026-09-20T18:46:35,hunyuan_m130_elev40_seed123,obj27_vbeltpulley_spb17b.stl,obj27.glb,0.012047,0.834118,0.84221,0.82618,0.976939,0.98369,0.97028,0.645205,0.597365,1050436,476118,False,2086,119048,1
2026-09-20T18:46:44,hunyuan_m130_elev40_seed123,obj28_conveyorroller_600.stl,obj28.glb,0.003236,0.999425,1.0,0.99885,0.999995,1.0,0.99999,0.985104,0.956828,198824,99310,False,0,303,1
2026-09-20T18:47:05,hunyuan_m130_elev40_seed123,obj29_telescopicslide_ahh150.stl,obj29.glb,0.008213,0.896972,1.0,0.81319,0.999945,1.0,0.99989,0.850357,0.792425,183596,90700,False,4,3154,1
